,image,label
2439,./datasets/ObjectImages/001554_1.jpg,15
2440,./datasets/ObjectImages/001555_0.jpg,8
2441,./datasets/ObjectImages/001556_0.jpg,13
2442,./datasets/ObjectImages/001556_1.jpg,13
2443,./datasets/ObjectImages/001557_0.jpg,1
2444,./datasets/ObjectImages/001557_1.jpg,15
2445,./datasets/ObjectImages/001559_0.jpg,7
2446,./datasets/ObjectImages/001559_1.jpg,7
2447,./datasets/ObjectImages/001559_2.jpg,7
2448,./datasets/ObjectImages/001561_0.jpg,15
2449,./datasets/ObjectImages/001561_1.jpg,15
2450,./datasets/ObjectImages/001561_2.jpg,7
2451,./datasets/ObjectImages/001561_3.jpg,7
2452,./datasets/ObjectImages/001561_4.jpg,7
2453,./datasets/ObjectImages/001563_0.jpg,11
2454,./datasets/ObjectImages/001563_1.jpg,15
2455,./datasets/ObjectImages/001563_2.jpg,15
2456,./datasets/ObjectImages/001563_3.jpg,15
2457,./datasets/ObjectImages/001563_4.jpg,15
2458,./datasets/ObjectImages/001563_5.jpg,15
2459,./datasets/ObjectImages/001563_6.jpg,5
2460,./datasets/ObjectImages/001563_7.jpg,5
2461,./datasets/ObjectImages/001563_8.jpg,5
2462,./datasets/ObjectImages/001563_9.jpg,5
2463,./datasets/ObjectImages/001563_10.jpg,9
2464,./datasets/ObjectImages/001565_0.jpg,19
2465,./datasets/ObjectImages/001565_1.jpg,19
2466,./datasets/ObjectImages/001571_0.jpg,15
2467,./datasets/ObjectImages/001571_1.jpg,15
2468,./datasets/ObjectImages/001571_2.jpg,15
2469,./datasets/ObjectImages/001571_3.jpg,15
2470,./datasets/ObjectImages/001576_0.jpg,7
2471,./datasets/ObjectImages/001577_0.jpg,9
2472,./datasets/ObjectImages/001577_1.jpg,11
2473,./datasets/ObjectImages/001577_2.jpg,11
2474,./datasets/ObjectImages/001577_3.jpg,15
2475,./datasets/ObjectImages/001577_4.jpg,15
2476,./datasets/ObjectImages/001577_5.jpg,15
2477,./datasets/ObjectImages/001577_6.jpg,15
2478,./datasets/ObjectImages/001577_7.jpg,15
2479,./datasets/ObjectImages/001577_8.jpg,15
2480,./datasets/ObjectImages/001577_9.jpg,9
2481,./datasets/ObjectImages/001579_0.jpg,2
2482,./datasets/ObjectImages/001579_1.jpg,2
2483,./datasets/ObjectImages/001579_2.jpg,15
2484,./datasets/ObjectImages/001579_3.jpg,15
2485,./datasets/ObjectImages/001580_0.jpg,15
2486,./datasets/ObjectImages/001580_1.jpg,15
2487,./datasets/ObjectImages/001580_2.jpg,18
2488,./datasets/ObjectImages/001580_3.jpg,16
2489,./datasets/ObjectImages/001580_4.jpg,5
2490,./datasets/ObjectImages/001580_5.jpg,5
2491,./datasets/ObjectImages/001582_0.jpg,8
2492,./datasets/ObjectImages/001582_1.jpg,8
2493,./datasets/ObjectImages/001586_0.jpg,13
2494,./datasets/ObjectImages/001586_1.jpg,15
2495,./datasets/ObjectImages/001588_0.jpg,20
2496,./datasets/ObjectImages/001588_1.jpg,18
2497,./datasets/ObjectImages/001588_2.jpg,18
2498,./datasets/ObjectImages/001590_0.jpg,5
2499,./datasets/ObjectImages/001590_1.jpg,20
2500,./datasets/ObjectImages/001593_0.jpg,15
2501,./datasets/ObjectImages/001593_1.jpg,15
2502,./datasets/ObjectImages/001593_2.jpg,15
2503,./datasets/ObjectImages/001593_3.jpg,15
2504,./datasets/ObjectImages/001593_4.jpg,15
2505,./datasets/ObjectImages/001593_5.jpg,11
2506,./datasets/ObjectImages/001593_6.jpg,16
2507,./datasets/ObjectImages/001594_0.jpg,17
2508,./datasets/ObjectImages/001594_1.jpg,17
2509,./datasets/ObjectImages/001594_2.jpg,17
2510,./datasets/ObjectImages/001594_3.jpg,17
2511,./datasets/ObjectImages/001594_4.jpg,17
2512,./datasets/ObjectImages/001594_5.jpg,15
2513,./datasets/ObjectImages/001594_6.jpg,12
2514,./datasets/ObjectImages/001595_0.jpg,6
2515,./datasets/ObjectImages/001595_1.jpg,6
2516,./datasets/ObjectImages/001597_0.jpg,3
2517,./datasets/ObjectImages/001598_0.jpg,17
2518,./datasets/ObjectImages/001598_1.jpg,17
2519,./datasets/ObjectImages/001598_2.jpg,17
2520,./datasets/ObjectImages/001598_3.jpg,17
2521,./datasets/ObjectImages/001598_4.jpg,17
2522,./datasets/ObjectImages/001598_5.jpg,17
2523,./datasets/ObjectImages/001598_6.jpg,17
2524,./datasets/ObjectImages/001598_7.jpg,17
2525,./datasets/ObjectImages/001598_8.jpg,17
2526,./datasets/ObjectImages/001598_9.jpg,17
2527,./datasets/ObjectImages/001598_10.jpg,17
2528,./datasets/ObjectImages/001598_11.jpg,17
2529,./datasets/ObjectImages/001598_12.jpg,17
2530,./datasets/ObjectImages/001598_13.jpg,17
2531,./datasets/ObjectImages/001598_14.jpg,17
2532,./datasets/ObjectImages/001603_0.jpg,15
2533,./datasets/ObjectImages/001603_1.jpg,15
2534,./datasets/ObjectImages/001603_2.jpg,15
2535,./datasets/ObjectImages/001603_3.jpg,2
2536,./datasets/ObjectImages/001603_4.jpg,2
2537,./datasets/ObjectImages/001603_5.jpg,2
2538,./datasets/ObjectImages/001604_0.jpg,7
2539,./datasets/ObjectImages/001604_1.jpg,7
2540,./datasets/ObjectImages/001604_2.jpg,7
2541,./datasets/ObjectImages/001604_3.jpg,7
2542,./datasets/ObjectImages/001607_0.jpg,12
2543,./datasets/ObjectImages/001608_0.jpg,15
2544,./datasets/ObjectImages/001610_0.jpg,8
2545,./datasets/ObjectImages/001611_0.jpg,15
2546,./datasets/ObjectImages/001611_1.jpg,15
2547,./datasets/ObjectImages/001612_0.jpg,19
2548,./datasets/ObjectImages/001614_0.jpg,10
2549,./datasets/ObjectImages/001614_1.jpg,10
2550,./datasets/ObjectImages/001614_2.jpg,10
2551,./datasets/ObjectImages/001614_3.jpg,10
2552,./datasets/ObjectImages/001617_0.jpg,14
2553,./datasets/ObjectImages/001617_1.jpg,14
2554,./datasets/ObjectImages/001617_2.jpg,14
2555,./datasets/ObjectImages/001617_3.jpg,15
2556,./datasets/ObjectImages/001617_4.jpg,15
2557,./datasets/ObjectImages/001617_5.jpg,15
2558,./datasets/ObjectImages/001617_6.jpg,15
2559,./datasets/ObjectImages/001617_7.jpg,15
2560,./datasets/ObjectImages/001618_0.jpg,7
2561,./datasets/ObjectImages/001622_0.jpg,2
2562,./datasets/ObjectImages/001622_1.jpg,15
2563,./datasets/ObjectImages/001622_2.jpg,15
2564,./datasets/ObjectImages/001622_3.jpg,15
2565,./datasets/ObjectImages/001622_4.jpg,7
2566,./datasets/ObjectImages/001622_5.jpg,7
2567,./datasets/ObjectImages/001622_6.jpg,7
2568,./datasets/ObjectImages/001627_0.jpg,15
2569,./datasets/ObjectImages/001628_0.jpg,13
2570,./datasets/ObjectImages/001628_1.jpg,15
2571,./datasets/ObjectImages/001630_0.jpg,15
2572,./datasets/ObjectImages/001630_1.jpg,15
2573,./datasets/ObjectImages/001630_2.jpg,15
2574,./datasets/ObjectImages/001630_3.jpg,15
2575,./datasets/ObjectImages/001630_4.jpg,15
2576,./datasets/ObjectImages/001630_5.jpg,2
2577,./datasets/ObjectImages/001630_6.jpg,2
2578,./datasets/ObjectImages/001632_0.jpg,13
2579,./datasets/ObjectImages/001633_0.jpg,11
2580,./datasets/ObjectImages/001633_1.jpg,9
2581,./datasets/ObjectImages/001633_2.jpg,9
2582,./datasets/ObjectImages/001636_0.jpg,2
2583,./datasets/ObjectImages/001638_0.jpg,1
2584,./datasets/ObjectImages/001640_0.jpg,7
2585,./datasets/ObjectImages/001640_1.jpg,7
2586,./datasets/ObjectImages/001640_2.jpg,15
2587,./datasets/ObjectImages/001640_3.jpg,7
2588,./datasets/ObjectImages/001640_4.jpg,15
2589,./datasets/ObjectImages/001642_0.jpg,12
2590,./datasets/ObjectImages/001643_0.jpg,18
2591,./datasets/ObjectImages/001643_1.jpg,12
2592,./datasets/ObjectImages/001647_0.jpg,3
2593,./datasets/ObjectImages/001649_0.jpg,9
2594,./datasets/ObjectImages/001649_1.jpg,15
2595,./datasets/ObjectImages/001650_0.jpg,20
2596,./datasets/ObjectImages/001650_1.jpg,18
2597,./datasets/ObjectImages/001650_2.jpg,9
2598,./datasets/ObjectImages/001651_0.jpg,15
2599,./datasets/ObjectImages/001651_1.jpg,9
2600,./datasets/ObjectImages/001653_0.jpg,19
2601,./datasets/ObjectImages/001653_1.jpg,19
2602,./datasets/ObjectImages/001654_0.jpg,2
2603,./datasets/ObjectImages/001654_1.jpg,2
2604,./datasets/ObjectImages/001654_2.jpg,2
2605,./datasets/ObjectImages/001654_3.jpg,2
2606,./datasets/ObjectImages/001654_4.jpg,2
2607,./datasets/ObjectImages/001654_5.jpg,15
2608,./datasets/ObjectImages/001654_6.jpg,15
2609,./datasets/ObjectImages/001654_7.jpg,15
2610,./datasets/ObjectImages/001654_8.jpg,15
2611,./datasets/ObjectImages/001654_9.jpg,15
2612,./datasets/ObjectImages/001654_10.jpg,7
2613,./datasets/ObjectImages/001654_11.jpg,7
2614,./datasets/ObjectImages/001654_12.jpg,7
2615,./datasets/ObjectImages/001661_0.jpg,17
2616,./datasets/ObjectImages/001662_0.jpg,7
2617,./datasets/ObjectImages/001669_0.jpg,8
2618,./datasets/ObjectImages/001673_0.jpg,8
2619,./datasets/ObjectImages/001673_1.jpg,5
2620,./datasets/ObjectImages/001675_0.jpg,12
2621,./datasets/ObjectImages/001676_0.jpg,7
2622,./datasets/ObjectImages/001677_0.jpg,11
2623,./datasets/ObjectImages/001677_1.jpg,9
2624,./datasets/ObjectImages/001678_0.jpg,20
2625,./datasets/ObjectImages/001678_1.jpg,20
2626,./datasets/ObjectImages/001678_2.jpg,15
2627,./datasets/ObjectImages/001678_3.jpg,15
2628,./datasets/ObjectImages/001678_4.jpg,9
2629,./datasets/ObjectImages/001678_5.jpg,20
2630,./datasets/ObjectImages/001680_0.jpg,12
2631,./datasets/ObjectImages/001682_0.jpg,15
2632,./datasets/ObjectImages/001682_1.jpg,15
2633,./datasets/ObjectImages/001682_2.jpg,5
2634,./datasets/ObjectImages/001683_0.jpg,9
2635,./datasets/ObjectImages/001683_1.jpg,9
2636,./datasets/ObjectImages/001683_2.jpg,9
2637,./datasets/ObjectImages/001683_3.jpg,9
2638,./datasets/ObjectImages/001683_4.jpg,11
2639,./datasets/ObjectImages/001683_5.jpg,9
2640,./datasets/ObjectImages/001684_0.jpg,3
2641,./datasets/ObjectImages/001685_0.jpg,3
2642,./datasets/ObjectImages/001685_1.jpg,3
2643,./datasets/ObjectImages/001686_0.jpg,15
2644,./datasets/ObjectImages/001688_0.jpg,14
2645,./datasets/ObjectImages/001689_0.jpg,15
2646,./datasets/ObjectImages/001689_1.jpg,15
2647,./datasets/ObjectImages/001689_2.jpg,9
2648,./datasets/ObjectImages/001690_0.jpg,15
2649,./datasets/ObjectImages/001690_1.jpg,13
2650,./datasets/ObjectImages/001691_0.jpg,6
2651,./datasets/ObjectImages/001691_1.jpg,6
2652,./datasets/ObjectImages/001691_2.jpg,6
2653,./datasets/ObjectImages/001691_3.jpg,15
2654,./datasets/ObjectImages/001691_4.jpg,15
2655,./datasets/ObjectImages/001691_5.jpg,15
2656,./datasets/ObjectImages/001691_6.jpg,15
2657,./datasets/ObjectImages/001691_7.jpg,15
2658,./datasets/ObjectImages/001691_8.jpg,15
2659,./datasets/ObjectImages/001691_9.jpg,15
2660,./datasets/ObjectImages/001691_10.jpg,15
2661,./datasets/ObjectImages/001691_11.jpg,15
2662,./datasets/ObjectImages/001691_12.jpg,15
2663,./datasets/ObjectImages/001691_13.jpg,15
2664,./datasets/ObjectImages/001691_14.jpg,15
2665,./datasets/ObjectImages/001693_0.jpg,7
2666,./datasets/ObjectImages/001699_0.jpg,13
2667,./datasets/ObjectImages/001699_1.jpg,7
2668,./datasets/ObjectImages/001707_0.jpg,3
2669,./datasets/ObjectImages/001708_0.jpg,1
2670,./datasets/ObjectImages/001711_0.jpg,13
2671,./datasets/ObjectImages/001711_1.jpg,15
2672,./datasets/ObjectImages/001711_2.jpg,15
2673,./datasets/ObjectImages/001711_3.jpg,15
2674,./datasets/ObjectImages/001711_4.jpg,15
2675,./datasets/ObjectImages/001711_5.jpg,15
2676,./datasets/ObjectImages/001711_6.jpg,15
2677,./datasets/ObjectImages/001711_7.jpg,15
2678,./datasets/ObjectImages/001713_0.jpg,10
2679,./datasets/ObjectImages/001714_0.jpg,17
2680,./datasets/ObjectImages/001717_0.jpg,20
2681,./datasets/ObjectImages/001717_1.jpg,15
2682,./datasets/ObjectImages/001717_2.jpg,15
2683,./datasets/ObjectImages/001717_3.jpg,9
2684,./datasets/ObjectImages/001718_0.jpg,12
2685,./datasets/ObjectImages/001721_0.jpg,15
2686,./datasets/ObjectImages/001721_1.jpg,15
2687,./datasets/ObjectImages/001721_2.jpg,15
2688,./datasets/ObjectImages/001721_3.jpg,15
2689,./datasets/ObjectImages/001721_4.jpg,15
2690,./datasets/ObjectImages/001723_0.jpg,14
2691,./datasets/ObjectImages/001723_1.jpg,15
2692,./datasets/ObjectImages/001724_0.jpg,13
2693,./datasets/ObjectImages/001725_0.jpg,20
2694,./datasets/ObjectImages/001725_1.jpg,20
2695,./datasets/ObjectImages/001725_2.jpg,20
2696,./datasets/ObjectImages/001725_3.jpg,15
2697,./datasets/ObjectImages/001726_0.jpg,2
2698,./datasets/ObjectImages/001726_1.jpg,2
2699,./datasets/ObjectImages/001726_2.jpg,15
2700,./datasets/ObjectImages/001726_3.jpg,15
2701,./datasets/ObjectImages/001727_0.jpg,13
2702,./datasets/ObjectImages/001727_1.jpg,13
2703,./datasets/ObjectImages/001727_2.jpg,13
2704,./datasets/ObjectImages/001727_3.jpg,15
2705,./datasets/ObjectImages/001729_0.jpg,18
2706,./datasets/ObjectImages/001729_1.jpg,16
2707,./datasets/ObjectImages/001729_2.jpg,15
2708,./datasets/ObjectImages/001729_3.jpg,15
2709,./datasets/ObjectImages/001729_4.jpg,15
2710,./datasets/ObjectImages/001729_5.jpg,9
2711,./datasets/ObjectImages/001730_0.jpg,13
2712,./datasets/ObjectImages/001730_1.jpg,15
2713,./datasets/ObjectImages/001730_2.jpg,15
2714,./datasets/ObjectImages/001732_0.jpg,4
2715,./datasets/ObjectImages/001732_1.jpg,4
2716,./datasets/ObjectImages/001732_2.jpg,4
2717,./datasets/ObjectImages/001732_3.jpg,4
2718,./datasets/ObjectImages/001732_4.jpg,4
2719,./datasets/ObjectImages/001732_5.jpg,4
2720,./datasets/ObjectImages/001732_6.jpg,4
2721,./datasets/ObjectImages/001732_7.jpg,4
2722,./datasets/ObjectImages/001732_8.jpg,4
2723,./datasets/ObjectImages/001733_0.jpg,17
2724,./datasets/ObjectImages/001733_1.jpg,17
2725,./datasets/ObjectImages/001733_2.jpg,17
2726,./datasets/ObjectImages/001733_3.jpg,17
2727,./datasets/ObjectImages/001733_4.jpg,17
2728,./datasets/ObjectImages/001733_5.jpg,17
2729,./datasets/ObjectImages/001733_6.jpg,17
2730,./datasets/ObjectImages/001733_7.jpg,17
2731,./datasets/ObjectImages/001733_8.jpg,17
2732,./datasets/ObjectImages/001733_9.jpg,17
2733,./datasets/ObjectImages/001733_10.jpg,17
2734,./datasets/ObjectImages/001733_11.jpg,17
2735,./datasets/ObjectImages/001733_12.jpg,17
2736,./datasets/ObjectImages/001733_13.jpg,17
2737,./datasets/ObjectImages/001733_14.jpg,17
2738,./datasets/ObjectImages/001733_15.jpg,17
2739,./datasets/ObjectImages/001733_16.jpg,17
2740,./datasets/ObjectImages/001733_17.jpg,17
2741,./datasets/ObjectImages/001733_18.jpg,17
2742,./datasets/ObjectImages/001734_0.jpg,17
2743,./datasets/ObjectImages/001738_0.jpg,12
2744,./datasets/ObjectImages/001739_0.jpg,3
2745,./datasets/ObjectImages/001741_0.jpg,10
2746,./datasets/ObjectImages/001741_1.jpg,10
2747,./datasets/ObjectImages/001746_0.jpg,7
2748,./datasets/ObjectImages/001746_1.jpg,18
2749,./datasets/ObjectImages/001746_2.jpg,18
2750,./datasets/ObjectImages/001747_0.jpg,8
2751,./datasets/ObjectImages/001749_0.jpg,15
2752,./datasets/ObjectImages/001750_0.jpg,17
2753,./datasets/ObjectImages/001750_1.jpg,17
2754,./datasets/ObjectImages/001750_2.jpg,17
2755,./datasets/ObjectImages/001750_3.jpg,17
2756,./datasets/ObjectImages/001750_4.jpg,17
2757,./datasets/ObjectImages/001750_5.jpg,17
2758,./datasets/ObjectImages/001750_6.jpg,17
2759,./datasets/ObjectImages/001750_7.jpg,17
2760,./datasets/ObjectImages/001750_8.jpg,17
2761,./datasets/ObjectImages/001752_0.jpg,20
2762,./datasets/ObjectImages/001754_0.jpg,5
2763,./datasets/ObjectImages/001754_1.jpg,15
2764,./datasets/ObjectImages/001754_2.jpg,15
2765,./datasets/ObjectImages/001754_3.jpg,16
2766,./datasets/ObjectImages/001755_0.jpg,8
2767,./datasets/ObjectImages/001755_1.jpg,8
2768,./datasets/ObjectImages/001756_0.jpg,11
2769,./datasets/ObjectImages/001756_1.jpg,9
2770,./datasets/ObjectImages/001756_2.jpg,5
2771,./datasets/ObjectImages/001756_3.jpg,15
2772,./datasets/ObjectImages/001756_4.jpg,15
2773,./datasets/ObjectImages/001756_5.jpg,9
2774,./datasets/ObjectImages/001758_0.jpg,12
2775,./datasets/ObjectImages/001758_1.jpg,15
2776,./datasets/ObjectImages/001759_0.jpg,12
2777,./datasets/ObjectImages/001759_1.jpg,15
2778,./datasets/ObjectImages/001759_2.jpg,15
2779,./datasets/ObjectImages/001759_3.jpg,15
2780,./datasets/ObjectImages/001761_0.jpg,1
2781,./datasets/ObjectImages/001765_0.jpg,14
2782,./datasets/ObjectImages/001766_0.jpg,15
2783,./datasets/ObjectImages/001766_1.jpg,15
2784,./datasets/ObjectImages/001766_2.jpg,15
2785,./datasets/ObjectImages/001766_3.jpg,15
2786,./datasets/ObjectImages/001766_4.jpg,15
2787,./datasets/ObjectImages/001766_5.jpg,15
2788,./datasets/ObjectImages/001766_6.jpg,15
2789,./datasets/ObjectImages/001766_7.jpg,15
2790,./datasets/ObjectImages/001766_8.jpg,15
2791,./datasets/ObjectImages/001766_9.jpg,13
2792,./datasets/ObjectImages/001766_10.jpg,13
2793,./datasets/ObjectImages/001766_11.jpg,13
2794,./datasets/ObjectImages/001766_12.jpg,13
2795,./datasets/ObjectImages/001768_0.jpg,8
2796,./datasets/ObjectImages/001771_0.jpg,9
2797,./datasets/ObjectImages/001771_1.jpg,9
2798,./datasets/ObjectImages/001771_2.jpg,9
2799,./datasets/ObjectImages/001772_0.jpg,15
2800,./datasets/ObjectImages/001775_0.jpg,19
2801,./datasets/ObjectImages/001775_1.jpg,15
2802,./datasets/ObjectImages/001777_0.jpg,5
2803,./datasets/ObjectImages/001777_1.jpg,9
2804,./datasets/ObjectImages/001777_2.jpg,9
2805,./datasets/ObjectImages/001777_3.jpg,11
2806,./datasets/ObjectImages/001777_4.jpg,9
2807,./datasets/ObjectImages/001777_5.jpg,16
2808,./datasets/ObjectImages/001777_6.jpg,5
2809,./datasets/ObjectImages/001778_0.jpg,12
2810,./datasets/ObjectImages/001780_0.jpg,14
2811,./datasets/ObjectImages/001780_1.jpg,7
2812,./datasets/ObjectImages/001780_2.jpg,7
2813,./datasets/ObjectImages/001780_3.jpg,7
2814,./datasets/ObjectImages/001780_4.jpg,7
2815,./datasets/ObjectImages/001782_0.jpg,3
2816,./datasets/ObjectImages/001784_0.jpg,15
2817,./datasets/ObjectImages/001785_0.jpg,15
2818,./datasets/ObjectImages/001787_0.jpg,3
2819,./datasets/ObjectImages/001789_0.jpg,19
2820,./datasets/ObjectImages/001789_1.jpg,19
2821,./datasets/ObjectImages/001789_2.jpg,19
2822,./datasets/ObjectImages/001789_3.jpg,15
2823,./datasets/ObjectImages/001789_4.jpg,15
2824,./datasets/ObjectImages/001793_0.jpg,15
2825,./datasets/ObjectImages/001793_1.jpg,15
2826,./datasets/ObjectImages/001793_2.jpg,11
2827,./datasets/ObjectImages/001795_0.jpg,15
2828,./datasets/ObjectImages/001797_0.jpg,18
2829,./datasets/ObjectImages/001797_1.jpg,15
2830,./datasets/ObjectImages/001797_2.jpg,15
2831,./datasets/ObjectImages/001799_0.jpg,10
2832,./datasets/ObjectImages/001799_1.jpg,15
2833,./datasets/ObjectImages/001799_2.jpg,15
2834,./datasets/ObjectImages/001799_3.jpg,15
2835,./datasets/ObjectImages/001799_4.jpg,15
2836,./datasets/ObjectImages/001800_0.jpg,18
2837,./datasets/ObjectImages/001800_1.jpg,15
2838,./datasets/ObjectImages/001801_0.jpg,14
2839,./datasets/ObjectImages/001801_1.jpg,14
2840,./datasets/ObjectImages/001801_2.jpg,14
2841,./datasets/ObjectImages/001801_3.jpg,14
2842,./datasets/ObjectImages/001801_4.jpg,15
2843,./datasets/ObjectImages/001801_5.jpg,15
2844,./datasets/ObjectImages/001801_6.jpg,15
2845,./datasets/ObjectImages/001801_7.jpg,15
2846,./datasets/ObjectImages/001801_8.jpg,7
2847,./datasets/ObjectImages/001801_9.jpg,7
2848,./datasets/ObjectImages/001801_10.jpg,7
2849,./datasets/ObjectImages/001801_11.jpg,7
2850,./datasets/ObjectImages/001801_12.jpg,14
2851,./datasets/ObjectImages/001801_13.jpg,14
2852,./datasets/ObjectImages/001806_0.jpg,10
2853,./datasets/ObjectImages/001806_1.jpg,10
2854,./datasets/ObjectImages/001806_2.jpg,15
2855,./datasets/ObjectImages/001806_3.jpg,15
2856,./datasets/ObjectImages/001807_0.jpg,13
2857,./datasets/ObjectImages/001807_1.jpg,13
2858,./datasets/ObjectImages/001807_2.jpg,13
2859,./datasets/ObjectImages/001807_3.jpg,15
2860,./datasets/ObjectImages/001807_4.jpg,15
2861,./datasets/ObjectImages/001807_5.jpg,15
2862,./datasets/ObjectImages/001809_0.jpg,20
2863,./datasets/ObjectImages/001809_1.jpg,15
2864,./datasets/ObjectImages/001809_2.jpg,18
2865,./datasets/ObjectImages/001810_0.jpg,20
2866,./datasets/ObjectImages/001810_1.jpg,15
2867,./datasets/ObjectImages/001816_0.jpg,8
2868,./datasets/ObjectImages/001818_0.jpg,3
2869,./datasets/ObjectImages/001821_0.jpg,7
2870,./datasets/ObjectImages/001821_1.jpg,7
2871,./datasets/ObjectImages/001825_0.jpg,8
2872,./datasets/ObjectImages/001825_1.jpg,12
2873,./datasets/ObjectImages/001827_0.jpg,20
2874,./datasets/ObjectImages/001828_0.jpg,9
2875,./datasets/ObjectImages/001828_1.jpg,15
2876,./datasets/ObjectImages/001828_2.jpg,15
2877,./datasets/ObjectImages/001830_0.jpg,15
2878,./datasets/ObjectImages/001832_0.jpg,15
2879,./datasets/ObjectImages/001832_1.jpg,12
2880,./datasets/ObjectImages/001833_0.jpg,2
2881,./datasets/ObjectImages/001833_1.jpg,15
2882,./datasets/ObjectImages/001834_0.jpg,11
2883,./datasets/ObjectImages/001836_0.jpg,18
2884,./datasets/ObjectImages/001836_1.jpg,15
2885,./datasets/ObjectImages/001837_0.jpg,15
2886,./datasets/ObjectImages/001837_1.jpg,15
2887,./datasets/ObjectImages/001837_2.jpg,15
2888,./datasets/ObjectImages/001837_3.jpg,9
2889,./datasets/ObjectImages/001837_4.jpg,9
2890,./datasets/ObjectImages/001840_0.jpg,8
2891,./datasets/ObjectImages/001841_0.jpg,15
2892,./datasets/ObjectImages/001842_0.jpg,1
2893,./datasets/ObjectImages/001842_1.jpg,1
2894,./datasets/ObjectImages/001842_2.jpg,1
2895,./datasets/ObjectImages/001842_3.jpg,1
2896,./datasets/ObjectImages/001843_0.jpg,5
2897,./datasets/ObjectImages/001843_1.jpg,15
2898,./datasets/ObjectImages/001843_2.jpg,15
2899,./datasets/ObjectImages/001845_0.jpg,7
2900,./datasets/ObjectImages/001845_1.jpg,7
2901,./datasets/ObjectImages/001847_0.jpg,4
2902,./datasets/ObjectImages/001847_1.jpg,4
2903,./datasets/ObjectImages/001849_0.jpg,15
2904,./datasets/ObjectImages/001849_1.jpg,15
2905,./datasets/ObjectImages/001849_2.jpg,15
2906,./datasets/ObjectImages/001849_3.jpg,15
2907,./datasets/ObjectImages/001849_4.jpg,15
2908,./datasets/ObjectImages/001853_0.jpg,3
2909,./datasets/ObjectImages/001854_0.jpg,14
2910,./datasets/ObjectImages/001854_1.jpg,15
2911,./datasets/ObjectImages/001855_0.jpg,3
2912,./datasets/ObjectImages/001858_0.jpg,1
2913,./datasets/ObjectImages/001860_0.jpg,9
2914,./datasets/ObjectImages/001860_1.jpg,3
2915,./datasets/ObjectImages/001860_2.jpg,3
2916,./datasets/ObjectImages/001860_3.jpg,3
2917,./datasets/ObjectImages/001860_4.jpg,3
2918,./datasets/ObjectImages/001860_5.jpg,3
2919,./datasets/ObjectImages/001860_6.jpg,3
2920,./datasets/ObjectImages/001860_7.jpg,3
2921,./datasets/ObjectImages/001861_0.jpg,2
2922,./datasets/ObjectImages/001861_1.jpg,15
2923,./datasets/ObjectImages/001862_0.jpg,7
2924,./datasets/ObjectImages/001862_1.jpg,7
2925,./datasets/ObjectImages/001864_0.jpg,9
2926,./datasets/ObjectImages/001864_1.jpg,15
2927,./datasets/ObjectImages/001864_2.jpg,15
2928,./datasets/ObjectImages/001864_3.jpg,15
2929,./datasets/ObjectImages/001870_0.jpg,1
2930,./datasets/ObjectImages/001872_0.jpg,17
2931,./datasets/ObjectImages/001875_0.jpg,20
2932,./datasets/ObjectImages/001877_0.jpg,7
2933,./datasets/ObjectImages/001878_0.jpg,18
2934,./datasets/ObjectImages/001881_0.jpg,7
2935,./datasets/ObjectImages/001881_1.jpg,7
2936,./datasets/ObjectImages/001881_2.jpg,7
2937,./datasets/ObjectImages/001881_3.jpg,7
2938,./datasets/ObjectImages/001881_4.jpg,15
2939,./datasets/ObjectImages/001881_5.jpg,15
2940,./datasets/ObjectImages/001882_0.jpg,18
2941,./datasets/ObjectImages/001882_1.jpg,9
2942,./datasets/ObjectImages/001887_0.jpg,9
2943,./datasets/ObjectImages/001887_1.jpg,9
2944,./datasets/ObjectImages/001887_2.jpg,9
2945,./datasets/ObjectImages/001887_3.jpg,9
2946,./datasets/ObjectImages/001887_4.jpg,9
2947,./datasets/ObjectImages/001887_5.jpg,9
2948,./datasets/ObjectImages/001887_6.jpg,9
2949,./datasets/ObjectImages/001887_7.jpg,11
2950,./datasets/ObjectImages/001887_8.jpg,11
2951,./datasets/ObjectImages/001887_9.jpg,15
2952,./datasets/ObjectImages/001887_10.jpg,15
2953,./datasets/ObjectImages/001887_11.jpg,15
2954,./datasets/ObjectImages/001887_12.jpg,15
2955,./datasets/ObjectImages/001887_13.jpg,15
2956,./datasets/ObjectImages/001887_14.jpg,15
2957,./datasets/ObjectImages/001887_15.jpg,15
2958,./datasets/ObjectImages/001887_16.jpg,15
2959,./datasets/ObjectImages/001887_17.jpg,4
2960,./datasets/ObjectImages/001888_0.jpg,8
2961,./datasets/ObjectImages/001892_0.jpg,6
2962,./datasets/ObjectImages/001894_0.jpg,15
2963,./datasets/ObjectImages/001894_1.jpg,13
2964,./datasets/ObjectImages/001896_0.jpg,3
2965,./datasets/ObjectImages/001898_0.jpg,20
2966,./datasets/ObjectImages/001898_1.jpg,16
2967,./datasets/ObjectImages/001898_2.jpg,16
2968,./datasets/ObjectImages/001899_0.jpg,7
2969,./datasets/ObjectImages/001899_1.jpg,7
2970,./datasets/ObjectImages/001899_2.jpg,7
2971,./datasets/ObjectImages/001899_3.jpg,7
2972,./datasets/ObjectImages/001899_4.jpg,7
2973,./datasets/ObjectImages/001899_5.jpg,7
2974,./datasets/ObjectImages/001899_6.jpg,7
2975,./datasets/ObjectImages/001899_7.jpg,7
2976,./datasets/ObjectImages/001899_8.jpg,7
